ID,UtilityTypeId,Title,URL,Phone,Source,Type
345,2,Bastrop Power and Light,https://forms.office.com/pages/responsepage.aspx?id=YK5EFfwKKkqf,5123328830,staff,link
8490,4,Haley Oil Co,https://www.haleyoilco.com/propane-fuel-services/,2186854466,staff,link
348,3,City of Englewood Utilities,https://www.englewoodco.gov/government/city-departments/utilities,3037622300,staff,link
5756,5,Woodinville Water District - WA,https://www.woodinvillewater.com/27/your-district,4254874100,partner,link
8256,3,City of Mechanicville Water Service - NY,https://www.mechanicvilleny.gov/municipal-water-system,5186649884,staff,link
352,3,Northwest Harris County MUD 22,https://www.nwhcmud22.org/water-sewer/,2813539756,staff,link
5806,3,Village of Skokie,https://www.skokie.org/637/access-skokie,8479338427,staff,link
329,3,Republic MO,https://www.republicmo.com/FormCenter/Utility-Billing-15/New-Residential-Service-Application-67,4177323100,staff,link
3079,5,Metro Nashville Waste Services,https://www.nashville.gov/departments/water/waste-and-recycling/trash-collection?,6158625000,staff,link
2014,2,Knoxville Utility Board,https://www.kub.org/,8655242911,partner,link
6204,3,The Town of Bennington - VT,https://www.benningtonvt.org/services/public_works/index.php#collapse861b1,8024421037,staff,link
490,3,Everett WA Water,https://www.everettwa.gov/619/Utility-Services,4252578999,staff,link
3713,2,Chickasaw Electric Coop,https://billing.cecpowerup.com/onlineportal/,9014653591,staff,link
344,3,Orange Alamance Water,https://www.orangealamancewater.com/new-customer-file.html,9195636212,staff,link
8441,4,Ambit Energy,https://connectmyelectricity.myambit.com/rates-and-plans/?gas,9562258776,staff,link
359,3,Trinity River Authority of Texas,https://www.trinityra.org/services/water_treatment_and_distribution/tarrant_county_water_supply_project.php,8172674226,staff,link
2801,3,City of Isanti,https://www.cityofisanti.us/public-works,7634445512,staff,link
361,3,Maxwell Special Utility District,https://maxwellwsc.com/,5123576253,staff,link
6793,3,Newton Water & Sewer Department - NY,https://newton.myruralwater.com/new-service-request,3342993765,staff,link
363,3,North Lawrence Water Authority,https://northlawrencewater.com/,8122792774,staff,link
10157,3,Village of winfield IL,https://www.villageofwinfield.com/359/new-residents,6309337100,staff,link
515,3,Montgomery County MUD 47,https://drive.google.com/file/d/1CPQghqNdGcPxI1aB8TjcxnzDkT-0OhSC/view?47,8554267283,staff,link
15754,2,Swisher Electric Cooperative - TX,https://swisherelectric.org/,8069953567,staff,link
9844,3,ELBA WATERWORKS,https://www.elbaal.gov/waterworks-and-electric,3348972333,staff,link
7364,3,City of Redding,https://myaccount.cityofredding.gov/startservicenonauth,5302246068,staff,link
373,3,Lenox MA,"https://www.townoflenox.com/water-division#:~:text=The%20Water%20Division%20is%20responsible,peak%20flow%20of%201.4%20MGD.",4136375500,staff,link
374,3,Block House MUD,https://form.jotform.com/240354808385158,5122590959,staff,link
380,3,Inman Campobello Water District,https://www.icwd.org/residentialapp.html,8644722858,staff,link
8423,3,Southwest Ocala Utility,https://southwestocala.com/new-service-2/,3522453475,staff,link
377,3,Village of Steger,https://villageofsteger.org/residents/new-residents/,7087553888,staff,link
3229,6,Mesa Water Resources,https://www.mesaaz.gov/residents/water/wastewater-collection-services,4806442221,staff,link
381,3,Trabuco Canyon Water District,https://submit.jotform.com/220467398661061,9498580277,staff,link
386,2,Dominion NC Electric,https://myaccount.dominionenergy.com/portal/#/StartService,8663664357,staff,link
11424,3,Sweet Springs Valley Water - WV,https://sweetspringsvalleywater.com/contact/,8005530444,staff,link
390,4,Fountain Inn Natural Gas,https://www.fountaininngas.org/FormCenter/Fountain-Inn-Natural-Gas-updated-forms-25/New-Customer-Application-79,8648620042,staff,link
10498,3,Atascosa Rural WSC,https://atascosawater.com/,2106223901,staff,link
2879,3,West Kern Water District - CA,https://wkwd.org/,6617633151,staff,link
1912,3,City of Alcoa,https://www.cityofalcoa-tn.gov/181/Residential-Service,8653804700,staff,link
1088,3,Titusville FL,https://titusville.com/FormCenter/Public-Works-5/Application-for-Water-Service-50,3215673855,staff,link
2722,6,City of Casa Grande,https://casagrandeaz.gov/documentcenter/view/1497/residential-application-form-fillable---english,5204218625,staff,link
384,2,Wake Forest Power - NC,https://www.cognitoforms.com/TownOfWakeForestNC1/ResidentialUtilityApplication,9194359400,staff,link
4846,3,West Travis County PUD,https://www.wtcpua.org/,5122630100,partner,link
527,3,Broadway Water and Sewer,https://broadwaywaterdistrict.com/,8642253821,partner,link
2897,4,EPB,https://epb.com,4236481372,staff,link
9898,3,Hackettstown MUA - NJ,https://hmua.com/,9088523622,staff,link
9912,3,City of Perryville,https://www.cityofperryville.com/136/utility-companies,5735472594,staff,link
6205,3,City of Fostoria - OH,https://fostoriaohio.gov/water-and-sewer,4194352486,staff,link
214,3,City of Griffin,https://www.cityofgriffin.com/home/showpublisheddocument/?water,7702296406,staff,link
11604,6,City of Elgin SC,https://www.lescwater.com/#/,8034382991,staff,link
7265,2,Harrisonburg Electric Comission,https://www.harrisonburgelectric.com/residential-connect/,5404345361,staff,link
406,2,Boone REMC,https://www.bremc.com/start-stop-service-business/residential-start-service/,8008977362,staff,link
408,3,Whitestown IN,https://whitestown.in.gov/government/departments/municipal-utilities/,3177338584,staff,link
409,3,Cleveland TX,https://www.clevelandtexas.com/197/Utility-Billing,2815922667,staff,link
410,2,Cuivre River Electric Cooperative,https://billing.cuivre.com/onlineform/Application%20for%20Service/Application%20for%20service.aspx,8003923709,staff,link
411,3,City of O'Fallon,https://drive.google.com/file/d/167YuwT16PwNIHd8KOKmc3ImHxT2_XCXm/edit,6363795488,staff,link
6437,3,Nisswa Public works,https://www.cityofnisswa.gov/residents/utilities/index.php,2189634444,staff,link
4078,2,City of Green Cove Springs Utilities Department,https://www.greencovesprings.com/297/apply-for-utilities,9042977500,staff,link
415,3,East Grand Rapids,https://www.eastgr.org/242/WaterSewer-Systems,6169404870,staff,link
16011,5,Town of Oakland TN,https://oaklandtennessee.org/utilities-water-sewer-sanitation/,9013985400,staff,link
3039,3,Lombard Public Works,https://www.villageoflombard.org/166/public-works,6306205740,staff,link
2141,3,JCSA - CENTRAL SYSTEM,https://jamescitycountyva.gov/3600/Apply-or-Stop-Water-andor-Sewer-Service,7572536800,staff,link
421,3,Kalamazoo MI,https://us.openforms.com/Form/e65df19b-c041-4243-b904-e971d2aef24c?,2693378000,staff,link
5419,3,Carefree Water Company,https://carefreewaterco.com/new-service-request,4804889100,staff,link
4677,2,Okanaogan Country Electric & Propane,https://ocec.coop/residential-service/,5099962228,staff,link
492,3,Apopka FL,https://apopkafl-services.app.transform.civicplus.com/forms/24909,4077031700,staff,link
430,3,Modesto CA,https://www.modestogov.com/267/New-Utility-Services---Online-Sign-up,2095775395,staff,link
5757,3,City of Naches,https://townofnaches.com/,5096532647,partner,link
9474,3,Town of Sheridan - MT,https://townofsheridanmt.org/water-utilities,4065962845,staff,link
7266,3,City of Danville - KY,"https://www.danvilleky.gov/386/start-service#:~:text=to%20begin%20water%2fsewer%2ftrash,00%20p.m.)%20to%20begin%20service.",8592381200,staff,link
435,5,Republic Services Marietta GA,https://www.republicservices.com/locations/georgia/marietta-trash-pickup-and-recycling,7708672499,staff,link
5550,3,Cawtaba County,https://www.catawbacountync.gov/county-services/utilities-and-engineering/water-sewer/,8284658940,staff,link
437,3,Hughson California,https://www.cityofhughsonca.gov/media/531,2098834054,staff,link
438,3,Turlock CA,https://www.cityofturlock.org/watersewergarbageservice/startorstoputilityservices/startortransferutilityservice.asp,2096685570,staff,link
439,5,Turlock CA,https://www.cityofturlock.org/watersewergarbageservice/startorstoputilityservices/startortransferutilityservice.asp?gas,2096685570,staff,link
440,2,Sturgis MI,https://www.sturgismi.gov/utilities/index.php,2696957254,staff,link
441,3,Sturgis MI,https://www.sturgismi.gov/utilities/index.php?water,2696597254,staff,link
442,2,MEC,https://forms.teammidwest.com/construction?_ga=2.82207894.102295826.1710511191-1656464009.1710511191,8004925989,staff,link
443,3,Portage MI,https://www.portagemi.gov/305/Utilities,2693294455,staff,link
444,2,Great Lakes Energy,https://www.gtlakes.com/start-stop-change-service/,8884852537,staff,link
445,3,Caledonia Township,https://www.caledoniatownship.org/203/Utilities-Department,6168910070,staff,link
3766,5,Beckley Garbage Disposal - WV,https://beckleygarbagedisposal.com/residential-waste/,3042526051,staff,link
9640,6,City of Minneapolis,https://www.minneapolismn.gov/resident-services/utility-billing/get-started/#d.en.109192,6126731114,staff,link
5807,3,Adams Fire District,https://www.adamsfiredistrict.com/water-department.html,4137430978,staff,link
450,3,Belton-Honea Path Water Authority,https://bhp-water.com/new-service-information,8643697442,staff,link
1823,3,City of Dayton (OH),https://www.daytonohio.gov/369/Start-Stop-Transfer-Water-Service,9373333550,staff,link
449,5,Marietta Ga Sanitation,https://www.mariettaga.gov/475/Sanitation-Services,7707945150,staff,link
501,5,Smyrna GA Sanitation,https://www.smyrnaga.gov/home/showpublisheddocument/12698/638297877932070000?trash,6786315338,staff,link
3715,3,Oakland Water Department,https://oaklandtennessee.org/utilities-water-sewer-sanitation/,9014515201,staff,link
3795,3,Glenwood Village,"https://www.villageofglenwood.com/water#:~:text=of%20chicago.pdf-,how%20do%20i%20start%20water%20and%20sewer%20service%3f,at%20the%20time%20of%20application.",7087532417,staff,link
3040,3,Manteno Water Department,https://villageofmanteno.com/public-works/,8779872782,staff,link
456,3,Cool Water MUD,https://crossroadsus.com/contact-us/,5122461400,staff,link
3796,3,Village of Glenwood Public Works,https://www.villageofglenwood.com/publicworks,7087532417,staff,link
461,5,Kennesaw GA Sanitation,https://www.kennesaw-ga.gov/sanitation/,7704218582,staff,link
16012,3,City of Guttenberg IA,https://cityofguttenbergia.gov/index.asp?SEC=69C79950-FD03-4E17-8F7D-33A413B70428&DE=26BFBEFA-7DBB-4E70-ADB6-066765C30281,5632521161,staff,link
480,5,Texas Disposal Systems,https://www.texasdisposal.com/request-a-quote-for-your-home/,8003758375,staff,link
1853,3,HARRIS COUNTY MUD 157,https://mdswater.com/start-stop-transfer-water-service/?water,2812906500,staff,link
3138,3,City of Margate,https://www.margatefl.com/868/utility-bill-payview-options,9545434153,staff,link
512,3,Seneca Light and Water,https://seneca.sc.us/forms/light-and-water/service-application.pdf?,8648852723,staff,link
522,5,Harris County MUD 82,https://idologywebnet.azurewebsites.net/ServiceAddress/?district=HC82,8324671599,staff,link
4847,3,Hurst Creek MUD,https://www.hurstcreekmud.org/,5122616281,partner,link
3200,2,Hingham Municipal Lighting Plant,https://www.hmlp.com/start-or-stop-service/,7817490134,staff,link
9475,6,Knoxville Utilities Board,https://www.kub.org/about/about-kub/kub-service-areas/,8655242911,staff,link
534,3,Starr-Iva Water,https://siwater.net/,8643526717,partner,link
536,3,Harris County MUD 432,file:///C:/Users/somar/Downloads/New-Service-Application-Form-HCM-432.pdf,2813675511,staff,link
538,3,Fort Bend County MUD 58,https://mdswater.com/newservice/?58,2812906500,staff,link
1876,2,Octopus Energy,https://octopusenergy.com,8336286888,staff,link
10158,3,City of Tallmadge - OH,https://www.tallmadgeoh.gov/325/water-sewer-department,3306330851,staff,link
3240,3,City of Labelle,https://citylabelle.com/how_do_i/open_utility_account.php,8636752872,staff,link
4922,3,McHenry Utility,https://mchenry.myruralwater.com,6015285543,staff,link
475,5,Waste Management/Irvine CA,"https://www.wm.com/us/en/location/ca/irvine/trash-pickup-irvine-ca#:~:text=At%20WM%2C%20we're%20proud,pickup%2C%20organics%20and%20recycling%20services.",9497246000,staff,link
468,5,Republic Services/Riverdale Sanitation,"https://www.riverdalega.gov/293/Sanitation-Services#:~:text=The%20Sanitation%20Services%20unit%20coordinates,residents%20and%20businesses%20of%20Riverdale.",7709095491,staff,link
3912,3,Los Osos Community Services District (LOCSD),https://www.losososcsd.org/establishing-a-water-account,8055289370,staff,link
472,5,Waste Management/Forest Park GA,"https://www.wm.com/us/en/location/ga/forest-park/trash-pickup-forest-park-ga#:~:text=Forest%20Park%20has%20partnered%20with,sustainable%20trash%20disposal%20and%20recycling.",4047946707,staff,link
709,3,Rome GA,https://www.romega.us/FormCenter/Water-Sewer-29/Water-Establish-Service-Request-74,7062364440,staff,link
474,5,City Staff/Hapeville GA,"https://www.hapeville.org/165/Streets-Sanitation#:~:text=Solid%20Waste%20Collection%20will%20be,see%20the%20FAQ's%20(PDF).",4046692120,staff,link
476,5,Williamston SC Waste,https://williamstonsc.us/waste/,8648477473,staff,link
5476,3,City of Carlisle - IA,https://www.carlisleiowa.org/water,5159893224,staff,link
11042,3,City of Coburg - OR,https://www.coburgoregon.gov/publicworks/page/water,5416830081,staff,link
481,5,Republic Services/Rex GA,https://www.republicservices.com/locations/georgia/rex-trash-pickup-and-recycling,8776929729,staff,link
11175,2,Painesville Municipal Electric,https://www.painesville.com/setup,4403925797,staff,link
3923,3,City of Mountain View Public Works Department,https://www.mountainview.gov/services/utilities,6509036300,staff,link
6168,6,CIty of Evans Sewer,https://www.evanscolorado.gov/waterandsewerboard,9704751170,partner,link
3842,3,Farm Hill Utilities,https://farmhillutilities.net/forms/,8509682573,staff,link
3843,3,Jordan Valley Water Conservancy District,https://jvwcd.org/,8884161652,staff,link
9526,3,Tahlequah Public Works Authority (TPWA),https://www.tahlequahpwa.com/establishchangeservice.html,9184562564,staff,link
4952,3,New Kensington,https://newkenwater.net/,7243373577,staff,link
7566,6,City of West Lafayette,https://www.westlafayette.in.gov/services/waste-and-removal/trash-pickup,8004928373,staff,link
11425,2,Middlebury Electric - IN,https://www.midelectric.com/all-services/#utility,8008003350,staff,link
11536,3,Bon Aqua & Lyles Utility District,https://www.bal-ud.com/applications-forms,9316703957,staff,link
560,3,Harris County MUD 419,https://idologywebnet.azurewebsites.net/ServiceAddress/?district=HC419,2815794500,staff,link
1825,3,Hempfield Water Authority,https://www.ehwater.com/contact/,7178988231,staff,link
15755,3,City of Springfield - MI,https://www.springfieldmich.com/departments/finance___administration/utility_billing/index.php,2694419280,staff,link
10212,3,Sunrise Water Authority,https://www.sunrisewater.com/customers/service-information/start-stop-service/,5037610220,staff,link
1923,5,City of Knoxville,https://www.knoxvilletn.gov/government/city_departments_offices/public_service/waste_and_resources_management/garbage,8652154311,staff,link
6093,3,Surfside Beach Utilities,https://www.surfsidetx.org/page/city.utilites,9792331531,staff,link
1965,3,City of Hermiston (Oregon),https://waterzen.com/water-providers/hermiston-water-department/,5415675521,staff,link
3767,5,Poway EDCO,https://poway.edcodisposal.com/,8587487769,staff,link
1952,6,HRSD/HRUBS,https://www.norfolk.gov/3858/start-or-stop-service?sewer,7574602491,partner,link
1913,2,City of Alcoa,https://www.cityofalcoa-tn.gov/181/Residential-Service?electricity,8653804700,staff,link
